name,country,operator,users,purpose,orbit_class,orbit_type,perigee_km,apogee_km,eccentricity,inclination_deg,period_min,launch_mass_kg,dry_mass_kg,power_watts,date_of_launch,expected_lifetime_yrs,launch_vehicle,launch_site,cospar_id,launch_year,description,sentiment_compound,sentiment_label,capability_score,capability_label,cluster,cluster_label
SAT-ISR-1946,Israel,NASA,Military,Meteorology,MEO,Molniya,4033,5188,0.05259,63.04,190.9,6197.4,2537.9,14454.0,2015-02-15,2.2,Atlas V,"Baikonur Cosmodrome, Kazakhstan",2015-1946A,2015,"SAT-ISR-1946 is a heavy-class satellite (over 2,000 kg) operated by NASA (Israel), launched in 2015 aboard a Atlas V from Baikonur Cosmodrome, Kazakhstan. Its primary mission is to monitor atmospheric conditions and weather patterns, serving military and defence agencies. The satellite occupies a medium Earth orbit (MEO) at approximately 4,610 km altitude on a Molniya trajectory, with an orbital inclination of 63.0° and a period of 190.9 minutes. Its moderately elliptical orbit enables extended dwell time over target regions. Designed for short-duration operations, it carries a 6197 kg launch mass and is expected to remain operational for 2.2 years.",-0.293,Negative,8,Operational Tier,3,Military & Surveillance
SAT-GER-1947,Germany,Roscosmos,Civil/Commercial,Space Science,MEO,Sun-Synchronous,3267,3381,0.00588,87.62,158.3,3683.9,2037.0,14590.0,2009-10-02,12.6,Vega,"Satish Dhawan Space Centre, India",2009-1947A,2009,"SAT-GER-1947 is a heavy-class satellite (over 2,000 kg) operated by Roscosmos (Germany), launched in 2009 aboard a Vega from Satish Dhawan Space Centre, India. Its primary mission is to conduct scientific research and space science experiments, supporting commercial enterprises and civil institutions. The satellite occupies a medium Earth orbit (MEO) at approximately 3,324 km altitude on a Sun-Synchronous trajectory, with an orbital inclination of 87.6° and a period of 158.3 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for long-duration operations, it carries a 3684 kg launch mass and is expected to remain operational for 12.6 years.",1.0,Positive,8,Operational Tier,4,Scientific Explorers
SAT-IND-1948,India,Thales Alenia,Military/Government,Earth Observation,MEO,Sun-Synchronous,9576,10780,0.03638,33.04,353.1,1216.3,720.2,3276.0,2014-11-20,1.5,Delta IV,"Kennedy Space Center, USA",2014-1948A,2014,"SAT-IND-1948 is a medium-class satellite (500–2,000 kg) operated by Thales Alenia (India), launched in 2014 aboard a Delta IV from Kennedy Space Center, USA. Its primary mission is to conduct continuous Earth observation and remote sensing, serving military and defence agencies. The satellite occupies a medium Earth orbit (MEO) at approximately 10,178 km altitude on a Sun-Synchronous trajectory, with an orbital inclination of 33.0° and a period of 353.1 minutes. The orbit is slightly elliptical, providing stable service windows. Designed for short-duration operations, it carries a 1216 kg launch mass and is expected to remain operational for 1.5 years. Imagery from this satellite assists in map updating and geospatial reference frame maintenance for navigation infrastructure.",1.0,Positive,6,Operational Tier,2,Navigation Constellation
SAT-BRA-1949,Brazil,O3b Networks,Commercial,Amateur Radio,LEO,Geostationary,557,594,0.00266,60.8,96.0,6246.3,3725.3,10875.0,2007-03-15,7.3,H-IIA,"Xichang Satellite Launch Center, China",2007-1949A,2007,"SAT-BRA-1949 is a heavy-class satellite (over 2,000 kg) operated by O3b Networks (Brazil), launched in 2007 aboard a H-IIA from Xichang Satellite Launch Center, China. Its primary mission is to support amateur radio communications globally, operated for commercial telecommunications and data services. The satellite occupies a low Earth orbit (LEO) at approximately 575 km altitude on a Geostationary trajectory, with an orbital inclination of 60.8° and a period of 96.0 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for medium-duration operations, it carries a 6246 kg launch mass and is expected to remain operational for 7.3 years.",1.0,Positive,5,Support Tier,4,Scientific Explorers
SAT-JAP-1950,Japan,Intelsat,Commercial,Surveillance,Elliptical,Polar,797,12036,0.43945,96.12,239.8,5952.9,3384.6,11581.0,2023-12-24,19.3,Falcon 9,"Guiana Space Centre, French Guiana",2023-1950A,2023,"SAT-JAP-1950 is a heavy-class satellite (over 2,000 kg) operated by Intelsat (Japan), launched in 2023 aboard a Falcon 9 from Guiana Space Centre, French Guiana. Its primary mission is to perform reconnaissance and surveillance operations, operated for commercial telecommunications and data services. The satellite occupies an elliptical orbit ranging from 797 km to 12,036 km on a Polar trajectory, with an orbital inclination of 96.1° and a period of 239.8 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for ultra-long-duration operations, it carries a 5953 kg launch mass and is expected to remain operational for 19.3 years.",-1.0,Negative,9,Strategic Tier,5,Technology Demonstrators
SAT-SWE-1951,Sweden,DLR,Civil/Commercial,Technology Development,GEO,Medium Earth,35806,36020,0.00253,55.65,1442.2,3954.0,2677.0,487.0,1998-12-09,1.7,Delta IV,"Guiana Space Centre, French Guiana",1998-1951A,1998,"SAT-SWE-1951 is a heavy-class satellite (over 2,000 kg) operated by DLR (Sweden), launched in 1998 aboard a Delta IV from Guiana Space Centre, French Guiana. Its primary mission is to test and validate next-generation space technologies, supporting commercial enterprises and civil institutions. The satellite occupies a geostationary orbit (GEO) at ~35,786 km, maintaining a fixed position over Earth on a Medium Earth trajectory, with an orbital inclination of 55.6° and a period of 1442.2 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for short-duration operations, it carries a 3954 kg launch mass and is expected to remain operational for 1.7 years.",1.0,Positive,7,Operational Tier,4,Scientific Explorers
SAT-IND-1952,India,CNSA,Military,Earth Science,HEO,Inclined Geosynchronous,359,41383,0.75295,45.99,745.8,4423.4,3372.6,5291.0,2019-04-15,14.4,H-IIA,"Kennedy Space Center, USA",2019-1952A,2019,"SAT-IND-1952 is a heavy-class satellite (over 2,000 kg) operated by CNSA (India), launched in 2019 aboard a H-IIA from Kennedy Space Center, USA. Its primary mission is to conduct scientific research and space science experiments, serving military and defence agencies. The satellite occupies a highly elliptical orbit (HEO) ranging from 359 km to 41,383 km altitude on a Inclined Geosynchronous trajectory, with an orbital inclination of 46.0° and a period of 745.8 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for long-duration operations, it carries a 4423 kg launch mass and is expected to remain operational for 14.4 years.",0.4808,Positive,9,Strategic Tier,5,Technology Demonstrators
SAT-BRA-1953,Brazil,O3b Networks,Government,Technology Development,Elliptical,Molniya,1058,23650,0.60326,49.01,425.0,1181.1,922.9,3148.0,1993-07-03,12.9,PSLV,"Xichang Satellite Launch Center, China",1993-1953A,1993,"SAT-BRA-1953 is a medium-class satellite (500–2,000 kg) operated by O3b Networks (Brazil), launched in 1993 aboard a PSLV from Xichang Satellite Launch Center, China. Its primary mission is to test and validate next-generation space technologies, operated under direct government mandate. The satellite occupies an elliptical orbit ranging from 1,058 km to 23,650 km on a Molniya trajectory, with an orbital inclination of 49.0° and a period of 425.0 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for long-duration operations, it carries a 1181 kg launch mass and is expected to remain operational for 12.9 years.",1.0,Positive,5,Support Tier,5,Technology Demonstrators
SAT-LUX-1954,Luxembourg,SES,Commercial,Military Surveillance,HEO,Sun-Synchronous,734,31004,0.68053,37.01,550.1,616.0,354.2,126.0,2015-11-24,13.4,Long March 3B,"Cape Canaveral, USA",2015-1954A,2015,"SAT-LUX-1954 is a medium-class satellite (500–2,000 kg) operated by SES (Luxembourg), launched in 2015 aboard a Long March 3B from Cape Canaveral, USA. Its primary mission is to perform reconnaissance and surveillance operations, operated for commercial telecommunications and data services. The satellite occupies a highly elliptical orbit (HEO) ranging from 734 km to 31,004 km altitude on a Sun-Synchronous trajectory, with an orbital inclination of 37.0° and a period of 550.1 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for long-duration operations, it carries a 616 kg launch mass and is expected to remain operational for 13.4 years.",-1.0,Negative,7,Operational Tier,5,Technology Demonstrators
SAT-SPA-1955,SpaceX (USA),Planet Labs,Military,Communications,LEO,Equatorial,1356,1464,0.00694,82.25,113.8,6369.4,3570.5,6182.0,2024-09-01,2.9,H-IIA,"Jiuquan Satellite Launch Center, China",2024-1955A,2024,"SAT-SPA-1955 is a heavy-class satellite (over 2,000 kg) operated by Planet Labs (SpaceX (USA)), launched in 2024 aboard a H-IIA from Jiuquan Satellite Launch Center, China. Its primary mission is to provide broadband and voice communications services, serving military and defence agencies. The satellite occupies a low Earth orbit (LEO) at approximately 1,410 km altitude on a Equatorial trajectory, with an orbital inclination of 82.2° and a period of 113.8 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for short-duration operations, it carries a 6369 kg launch mass and is expected to remain operational for 2.9 years. Its communications payload supports relay of navigation correction signals and timing data for ground-based augmentation systems.",1.0,Positive,6,Operational Tier,1,GEO Comms Backbone
SAT-SWE-1956,Sweden,Boeing,Government,Navigation/Global Positioning,GEO,Equatorial,35862,35894,0.00038,13.09,1440.4,6099.7,3320.6,19661.0,2002-02-06,19.9,Starship,"Guiana Space Centre, French Guiana",2002-1956A,2002,"SAT-SWE-1956 is a heavy-class satellite (over 2,000 kg) operated by Boeing (Sweden), launched in 2002 aboard a Starship from Guiana Space Centre, French Guiana. Its primary mission is to deliver precise positioning and navigation signals, operated under direct government mandate. The satellite occupies a geostationary orbit (GEO) at ~35,786 km, maintaining a fixed position over Earth on a Equatorial trajectory, with an orbital inclination of 13.1° and a period of 1440.4 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for ultra-long-duration operations, it carries a 6100 kg launch mass and is expected to remain operational for 19.9 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,12,Strategic Tier,0,LEO Earth Watchers
SAT-RUS-1957,Russia,Lockheed Martin,Civil/Commercial,Earth Observation,LEO,Molniya,1116,1120,0.00027,68.84,107.5,4202.3,1682.9,10337.0,2006-09-01,1.6,Long March 5,"Vandenberg Air Force Base, USA",2006-1957A,2006,"SAT-RUS-1957 is a heavy-class satellite (over 2,000 kg) operated by Lockheed Martin (Russia), launched in 2006 aboard a Long March 5 from Vandenberg Air Force Base, USA. Its primary mission is to conduct continuous Earth observation and remote sensing, supporting commercial enterprises and civil institutions. The satellite occupies a low Earth orbit (LEO) at approximately 1,118 km altitude on a Molniya trajectory, with an orbital inclination of 68.8° and a period of 107.5 minutes. Its orbit is nearly perfectly circular, ensuring consistent coverage. Designed for short-duration operations, it carries a 4202 kg launch mass and is expected to remain operational for 1.6 years. Imagery from this satellite assists in map updating and geospatial reference frame maintenance for navigation infrastructure.",1.0,Positive,6,Operational Tier,2,Navigation Constellation
SAT-AUS-1958,Australia,O3b Networks,Civil,Navigation/Global Positioning,HEO,Polar,305,36013,0.72784,27.93,637.2,3796.8,2163.6,11005.0,1996-12-02,6.8,Atlas V,"Cape Canaveral, USA",1996-1958A,1996,"SAT-AUS-1958 is a heavy-class satellite (over 2,000 kg) operated by O3b Networks (Australia), launched in 1996 aboard a Atlas V from Cape Canaveral, USA. Its primary mission is to deliver precise positioning and navigation signals, providing services to civil and governmental organisations. The satellite occupies a highly elliptical orbit (HEO) ranging from 305 km to 36,013 km altitude on a Polar trajectory, with an orbital inclination of 27.9° and a period of 637.2 minutes. Its highly elliptical orbit delivers extended coverage over polar and high-latitude areas. Designed for medium-duration operations, it carries a 3797 kg launch mass and is expected to remain operational for 6.8 years. It forms a critical node in the global navigation satellite system (GNSS), enabling centimetre-level positioning accuracy for aviation, maritime, and terrestrial users.",1.0,Positive,8,Operational Tier,0,LEO Earth Watchers
